date,close_mean,close_sd,open_mean,open_sd,high_mean,high_sd,low_mean,low_sd,close_lr_open_lr_cov,close_lr_high_lr_cov,close_lr_low_lr_cov,open_lr_high_lr_cov,open_lr_low_lr_cov,high_lr_low_lr_cov,change_oi,avg_atmError,ts_atr,prevOp,ttm,atmError,strike,spot,opPrice,percentage,yield03,Target
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,28.99786780383795,1.0398700892857142,1.0102317933804859,0.04745535714285714,22.0,1.0142366071428572,11200.0,11359.45,440.05,3.9290178571428567,6.46,39
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,-2.403204272363151,1.049238288288288,1.0102317933804859,0.0537927927927928,22.0,1.023373873873874,11100.0,11359.45,505.9,4.557657657657657,6.46,45
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,8.81675392670157,0.9954311965811964,1.0102317933804859,0.02150854700854701,22.0,0.9708931623931624,11700.0,11359.45,190.15,1.6252136752136752,6.46,16
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,6666.666666666668,1.0171655021834058,1.0102317933804859,0.04366812227074236,22.0,0.9920917030567686,11450.0,11359.45,302.25,2.6397379912663754,6.46,26
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,35.849056603773576,1.0083588744588745,1.0102317933804859,0.02825108225108225,22.0,0.9835021645021644,11550.0,11359.45,253.1,2.1913419913419907,6.46,21
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,36.87673130193906,1.0127430434782607,1.0102317933804859,0.03062173913043478,22.0,0.9877782608695652,11500.0,11359.45,276.2,2.4017391304347817,6.46,24
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,54.55337690631809,1.0216267543859647,1.0102317933804859,0.03578508771929825,22.0,0.9964429824561404,11400.0,11359.45,325.7,2.857017543859649,6.46,28
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,3200.0,1.0261273127753303,1.0102317933804859,0.05462555066079295,22.0,1.0008325991189428,11350.0,11359.45,350.8,3.090748898678413,6.46,30
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,15.003765060240966,1.0040124999999998,1.0102317933804859,0.025706896551724145,22.0,0.9792629310344828,11600.0,11359.45,230.55,1.9875,6.46,19
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,-18.103448275862068,1.058776818181818,1.0102317933804859,0.06882272727272727,22.0,1.0326772727272728,11000.0,11359.45,576.4,5.239999999999998,6.46,49
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,0.0,1.063611415525114,1.0102317933804859,0.0319634703196347,22.0,1.0373926940639269,10950.0,11359.45,510.1,4.658447488584474,6.46,46
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,37.5,0.9869953389830508,1.0102317933804859,0.013703389830508473,15.0,0.9626652542372882,11800.0,11359.45,116.65,0.9885593220338984,6.46,9
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,253.22939866369708,1.0083588744588745,1.0102317933804859,0.007389610389610389,8.0,0.9835021645021644,11550.0,11359.45,41.8,0.3619047619047619,6.46,3
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,145.88468309859155,1.0040124999999998,1.0102317933804859,0.005668103448275863,8.0,0.9792629310344828,11600.0,11359.45,31.15,0.2685344827586207,6.46,2
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,78.90451517394524,0.9997034334763948,1.0102317933804859,0.00426609442060086,8.0,0.97506008583691,11650.0,11359.45,24.05,0.20643776824034332,6.46,2
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,2058.035714285714,1.0171655021834058,1.0102317933804859,0.01162882096069869,8.0,0.9920917030567686,11450.0,11359.45,76.2,0.6655021834061136,6.46,6
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,843.5185185185185,1.0127430434782607,1.0102317933804859,0.009439130434782608,8.0,0.9877782608695652,11500.0,11359.45,56.35,0.49,6.46,4
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,3600.0,1.030667699115044,1.0102317933804859,0.02167699115044248,8.0,1.0052610619469031,11300.0,11359.45,157.35,1.3924778761061951,6.46,13
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,3321.383647798742,1.0216267543859647,1.0102317933804859,0.014754385964912282,8.0,0.9964429824561404,11400.0,11359.45,99.7,0.874561403508772,6.46,8
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,28.526125037752948,0.9869953389830508,1.0102317933804859,0.001635593220338983,8.0,0.9626652542372882,11800.0,11359.45,9.95,0.08432203389830509,6.46,0
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,12.131303520456708,0.991195319148936,1.0102317933804859,0.0022808510638297873,8.0,0.9667617021276596,11750.0,11359.45,13.5,0.1148936170212766,6.46,1
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,500.0,0.9954311965811964,1.0102317933804859,0.01851709401709402,15.0,0.9708931623931624,11700.0,11359.45,151.1,1.2914529914529915,6.46,12
2019-05-08,-0.0014012813544780638,0.0072992273749648545,-0.000727201671021629,0.007328938046020814,-0.0009566233847551182,0.00656367307882049,-0.0012039338480096412,0.00581201631689117,0.0032802438933713447,0.005412947441089743,0.005802585630561604,0.006485368146836384,0.0051117511676528225,0.005598214000911362,18.937586336807733,0.9954311965811964,1.0102317933804859,0.003136752136752137,8.0,0.9708931623931624,11700.0,11359.45,17.85,0.15256410256410258,6.46,1
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,83.28912466843501,1.0276157079646018,1.0099091020396105,0.033694690265486715,20.0,0.9981327433628321,11300.0,11278.9,304.55,2.6951327433628323,6.45,26
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,19.48614318706697,0.9924835470085468,1.0099091020396105,0.016252136752136753,20.0,0.964008547008547,11700.0,11278.9,136.85,1.1696581196581195,6.45,11
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,41.904882367821905,1.0097441304347825,1.0099091020396105,0.024017391304347824,20.0,0.9807739130434784,11500.0,11278.9,210.8,1.8330434782608696,6.45,18
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,3.884297520661157,1.0367908482142856,1.0099091020396105,0.039290178571428566,20.0,1.007044642857143,11200.0,11278.9,363.85,3.2486607142857142,6.45,32
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,11.371237458193981,0.9967431330472102,1.0099091020396105,0.01773390557939914,20.0,0.9681459227467812,11650.0,11278.9,153.15,1.3145922746781118,6.45,13
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,11.491242429202812,1.0010394396551725,1.0099091020396105,0.019875,20.0,0.9723189655172414,11600.0,11278.9,170.0,1.4655172413793105,6.45,14
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,-8.374384236453201,1.0141534934497816,1.0099091020396105,0.02639737991266376,20.0,0.985056768558952,11450.0,11278.9,233.25,2.037117903930131,6.45,20
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,-3.8060332675500415,1.0186015350877191,1.0099091020396105,0.02857017543859649,20.0,0.989377192982456,11400.0,11278.9,257.75,2.2609649122807016,6.45,22
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,200.0,1.0230887665198236,1.0099091020396105,0.030907488986784137,20.0,0.9937356828193832,11350.0,11278.9,283.0,2.4933920704845813,6.45,24
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,100.0,1.0321828888888889,1.0099091020396105,0.03662666666666667,20.0,1.0025688888888888,11250.0,11278.9,331.3,2.944888888888889,6.45,29
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,2.083333333333333,1.0053729437229435,1.0099091020396105,0.02191341991341992,20.0,0.9765281385281384,11550.0,11278.9,191.55,1.6584415584415586,6.45,16
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,3666.2650602409635,1.0367908482142856,1.0099091020396105,0.02059375,6.0,1.007044642857143,11200.0,11278.9,153.1,1.3669642857142856,6.45,13
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,82.74720728175424,0.9967431330472102,1.0099091020396105,0.0020643776824034337,6.0,0.9681459227467812,11650.0,11278.9,7.8,0.06695278969957083,6.45,0
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,40.034010561174256,1.0010394396551725,1.0099091020396105,0.002685344827586207,6.0,0.9723189655172414,11600.0,11278.9,12.4,0.10689655172413794,6.45,1
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,72.76166456494325,1.0053729437229435,1.0099091020396105,0.003619047619047619,6.0,0.9765281385281384,11550.0,11278.9,18.05,0.1562770562770563,6.45,1
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,23.544324501144914,1.0097441304347825,1.0099091020396105,0.0049,6.0,0.9807739130434784,11500.0,11278.9,26.45,0.23,6.45,2
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,23.893992186675113,0.9924835470085468,1.0099091020396105,0.001525641025641026,6.0,0.964008547008547,11700.0,11278.9,5.55,0.04743589743589744,6.45,0
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,14933.333333333336,1.0461313063063062,1.0099091020396105,0.029288288288288288,6.0,1.016117117117117,11100.0,11278.9,224.9,2.026126126126126,6.45,20
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,74.19117647058823,1.0186015350877191,1.0099091020396105,0.00874561403508772,6.0,0.989377192982456,11400.0,11278.9,53.1,0.4657894736842106,6.45,4
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,162.96296296296296,0.9924835470085468,1.0099091020396105,0.012914529914529916,13.0,0.964008547008547,11700.0,11278.9,106.0,0.905982905982906,6.45,9
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,1303.3386327503974,1.0276157079646018,1.0099091020396105,0.013924778761061948,6.0,0.9981327433628321,11300.0,11278.9,93.85,0.8305309734513273,6.45,8
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,764.9321266968326,1.0230887665198236,1.0099091020396105,0.010955947136563877,6.0,0.9937356828193832,11350.0,11278.9,71.0,0.6255506607929516,6.45,6
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,2.462380300957592,1.0461313063063062,1.0099091020396105,0.04557657657657657,20.0,1.016117117117117,11100.0,11278.9,424.15,3.821171171171172,6.45,38
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,832.0,1.0097441304347825,1.0099091020396105,0.01991304347826087,13.0,0.9807739130434784,11500.0,11278.9,172.85,1.5030434782608697,6.45,15
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,1.7226528854435832,1.0556415909090908,1.0099091020396105,0.0524,20.0,1.0253545454545454,11000.0,11278.9,493.35,4.485,6.45,44
2019-05-10,-0.0018028844142661843,0.00709472109099877,-0.0013678524894704786,0.007570502532135686,-0.001545483914986621,0.006869687124824784,-0.0014699028480994177,0.005912392151073609,0.004171330722922842,0.0056692151132233465,0.005734980383575867,0.00686804193347711,0.005793099343184095,0.0059766211189935725,1.5308233347124536,1.0141534934497816,1.0099091020396105,0.006655021834061136,6.0,0.985056768558952,11450.0,11278.9,38.4,0.3353711790393013,6.45,3
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,828.5714285714287,1.0390914798206277,1.0102424986892151,0.035973094170403584,17.0,0.9998385650224216,11150.0,11148.2,323.0,2.896860986547085,6.45,28
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,16.41025641025641,1.0118663755458517,1.0102424986892151,0.02037117903930131,17.0,0.9736419213973799,11450.0,11148.2,181.0,1.5807860262008735,6.45,15
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,-0.2707092582566324,1.0163043859649121,1.0102424986892151,0.022609649122807017,17.0,0.9779122807017544,11400.0,11148.2,204.35,1.7925438596491226,6.45,17
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,21.756835369400807,1.0252982300884954,1.0102424986892151,0.026951327433628318,17.0,0.986566371681416,11300.0,11148.2,246.55,2.181858407079646,6.45,21
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,42.22222222222222,1.0031056277056276,1.0102424986892151,0.016584415584415587,17.0,0.9652121212121212,11550.0,11148.2,145.25,1.2575757575757576,6.45,12
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,36.40884468519671,1.0074669565217391,1.0102424986892151,0.018330434782608696,17.0,0.969408695652174,11500.0,11148.2,162.65,1.4143478260869566,6.45,14
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,67.7050222504768,1.0344526785714283,1.0102424986892151,0.032486607142857137,17.0,0.995375,11200.0,11148.2,297.7,2.6580357142857136,6.45,26
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,-3.088803088803089,1.0207814977973568,1.0102424986892151,0.02493392070484581,17.0,0.9822202643171808,11350.0,11148.2,227.05,2.0004405286343614,6.45,20
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,258.13953488372096,1.029855111111111,1.0102424986892151,0.02944888888888889,17.0,0.9909511111111112,11250.0,11148.2,272.55,2.4226666666666667,6.45,24
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,55.83333333333334,1.0252982300884954,1.0102424986892151,0.033849557522123895,45.0,0.986566371681416,11300.0,11148.2,320.1,2.8327433628318586,6.45,28
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,33.33333333333333,1.043772072072072,1.0102424986892151,0.046265765765765764,45.0,1.0043423423423423,11100.0,11148.2,424.55,3.824774774774775,6.45,38
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,20.833333333333336,1.0344526785714283,1.0102424986892151,0.039616071428571424,45.0,0.995375,11200.0,11148.2,373.35,3.3334821428571435,6.45,33
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,-6.454783748361732,1.053260909090909,1.0102424986892151,0.052386363636363634,45.0,1.0134727272727273,11000.0,11148.2,491.7,4.47,6.45,44
2019-05-13,-0.0020196149053448927,0.00732573716149202,-0.0017839260036339325,0.00753659354114669,-0.0017400965019012467,0.006884843426060082,-0.0020693696750970648,0.00628093440032949,0.0045420259796703066,0.005818075283115543,0.006213694553162394,0.0068760453750684345,0.0059008473967727725,0.006067948582511228,133.33333333333331,1.0727657407407407,1.0102424986892151,0.06407407407407407,45.0,1.0322407407407408,10800.0,11148.2,698.0,6.462962962962964,6.45,49
